date,meanNIR,MODIS_weight_final,meanNIR_smooth_weighted,predicted_SLA_raw_WLS,predicted_SLA_smoothed_WLS
2007-05-08,0.7922,0.318,0.8073,3267.82,3249.08
2007-05-10,0.8533,0.2098,0.804,3191.97,3253.17
2007-05-11,0.8188,0.6308,0.804,3234.8,3253.17
2007-05-12,0.7084,0.1667,0.8138,3371.85,3241.01
2007-05-15,0.832,0.3377,0.735,3218.41,3338.83
2007-05-17,0.7281,0.2543,0.7092,3347.39,3370.86
2007-05-18,0.6879,0.5634,0.6996,3397.3,3382.77
2007-05-19,0.6831,0.1697,0.6724,3403.26,3416.54
2007-05-20,0.6694,0.7478,0.6659,3420.26,3424.61
2007-05-21,0.6034,0.2069,0.6597,3502.19,3432.3
2007-05-22,0.6574,0.5388,0.6517,3435.16,3442.24
2007-05-23,0.6161,0.3244,0.6494,3486.43,3445.09
2007-05-26,0.6545,0.1871,0.6301,3438.76,3469.05
2007-06-11,0.8059,0.1933,0.703,3250.81,3378.55
2007-06-14,0.6723,0.6466,0.66,3416.66,3431.93
2007-06-15,0.6194,0.2545,0.6398,3482.33,3457.01
2007-06-16,0.608,0.4972,0.6398,3496.48,3457.01
2007-06-22,0.6213,0.1739,0.5848,3479.97,3525.28
2007-06-23,0.6283,0.6178,0.5848,3471.28,3525.28
2007-06-24,0.5228,0.4058,0.5767,3602.25,3535.34
2007-06-25,0.5503,0.2318,0.5534,3568.11,3564.26
2007-06-27,0.5253,0.2265,0.5176,3599.15,3608.7
2007-06-28,0.5026,0.7582,0.5159,3627.33,3610.82
2007-07-04,0.5774,0.3165,0.5197,3534.47,3606.1
2007-07-05,0.5038,0.7416,0.5298,3625.84,3593.56
2007-07-06,0.4845,0.1823,0.5298,3649.79,3593.56
2007-07-08,0.5858,0.2239,0.5129,3524.04,3614.54
2007-07-10,0.5116,0.4018,0.5286,3616.15,3595.05
2007-07-11,0.5015,0.3432,0.5286,3628.69,3595.05
2007-07-13,0.5533,0.1327,0.514,3564.39,3613.17
2007-07-19,0.436,0.5417,0.4061,3710.0,3747.12
2007-07-20,0.43,0.2758,0.4061,3717.45,3747.12
2007-07-21,0.3759,0.7533,0.4061,3784.61,3747.12
2007-07-25,0.3584,0.6232,0.3394,3806.33,3829.92
2007-07-26,0.3102,0.404,0.3524,3866.17,3813.78
2007-07-29,0.4223,0.1908,0.3589,3727.01,3805.71
2007-07-30,0.3644,0.8094,0.3708,3798.88,3790.94
2007-07-31,0.3177,0.1408,0.3708,3856.86,3790.94
2007-08-01,0.3764,0.5153,0.3708,3783.99,3790.94
2007-08-05,0.3903,0.2258,0.3117,3766.73,3864.31
2007-08-06,0.2956,0.766,0.3117,3884.29,3864.31
2007-08-08,0.3054,0.8519,0.3063,3872.13,3871.01
2007-08-11,0.2834,0.4371,0.2962,3899.44,3883.55
2007-08-12,0.333,0.3314,0.3153,3837.86,3859.84
2007-08-13,0.2617,0.4176,0.3153,3926.38,3859.84
2007-08-15,0.35,0.8766,0.3239,3816.76,3849.16
2007-08-20,0.4315,0.4476,0.4359,3715.59,3710.13
2007-08-21,0.4479,0.1648,0.4359,3695.23,3710.13
2007-08-31,0.3452,0.5743,0.3099,3822.72,3866.54
2007-09-01,0.2831,0.2133,0.3048,3899.81,3872.87
2007-09-02,0.2898,0.7228,0.3048,3891.49,3872.87
2007-09-04,0.2887,0.4828,0.2873,3892.86,3894.6
2007-09-06,0.3195,0.2782,0.2849,3854.62,3897.58
2007-09-07,0.2648,0.4733,0.3208,3922.53,3853.01
2007-09-08,0.2705,0.1345,0.4231,3915.45,3726.02
2007-09-10,0.6673,0.1417,0.4396,3422.87,3705.53
2007-09-11,0.5897,0.5378,0.5727,3519.2,3540.3
2007-09-12,0.4225,0.4357,0.6037,3726.76,3501.82
2007-09-14,0.7059,0.6269,0.5988,3374.95,3507.9
2007-09-15,0.6593,0.2421,0.5917,3432.8,3516.72
2007-09-18,0.5667,0.5665,0.51,3547.75,3618.14
2007-09-19,0.4459,0.3249,0.4757,3697.71,3660.72
2007-09-20,0.4612,0.4041,0.4416,3678.72,3703.05
2007-09-21,0.433,0.3605,0.4416,3713.73,3703.05
2007-09-22,0.378,0.2108,0.4056,3782.0,3747.74
2007-09-23,0.3463,0.669,0.3976,3821.35,3757.67
2007-09-27,0.7376,0.5812,0.7243,3335.6,3352.11
2007-09-28,0.7131,0.3257,0.7164,3366.01,3361.92
2007-09-29,0.7137,0.3905,0.7164,3365.27,3361.92
2007-10-01,0.672,0.2296,0.6742,3417.04,3414.3
2007-10-04,0.633,0.6709,0.6306,3465.45,3468.43
2007-10-05,0.602,0.3486,0.6254,3503.93,3474.88
2007-10-06,0.6425,0.4177,0.6254,3453.66,3474.88
2007-10-07,0.6149,0.3851,0.6254,3487.92,3474.88
2007-10-12,0.5705,0.1878,0.5705,3543.04,3543.04
2007-10-17,0.8704,0.1881,0.7681,3170.74,3297.74
2007-10-18,0.7691,0.9321,0.7597,3296.5,3308.17
2007-10-19,0.7149,0.2103,0.7595,3363.78,3308.41
2007-10-20,0.7563,0.7553,0.7531,3312.39,3316.36
2007-10-21,0.7096,0.3527,0.7499,3370.36,3320.33
2007-10-22,0.7582,0.4016,0.7426,3310.03,3329.39
2007-10-23,0.7107,0.4245,0.7452,3368.99,3326.17
2007-10-24,0.7905,0.3002,0.7395,3269.93,3333.24
2007-10-29,0.7794,0.617,0.7501,3283.71,3320.08
2007-10-30,0.6868,0.2861,0.7501,3398.66,3320.08
2008-05-01,0.8589,0.2544,0.8589,3185.02,3185.02
2008-05-08,0.864,0.6014,0.8519,3178.69,3193.71
2008-05-11,0.8381,0.5247,0.8519,3210.84,3193.71
2008-05-18,0.7864,0.5197,0.7864,3275.02,3275.02
2008-05-22,0.7558,0.6136,0.7379,3313.01,3335.23
2008-05-23,0.689,0.2238,0.7379,3395.93,3335.23
2008-06-04,0.8567,0.1602,0.8037,3187.75,3253.54
2008-06-05,0.7896,0.6012,0.8037,3271.05,3253.54
2008-06-15,0.6864,0.1085,0.7118,3399.16,3367.63
2008-06-16,0.7168,0.5491,0.7118,3361.42,3367.63
2008-06-27,0.6321,0.3842,0.6321,3466.57,3466.57
2008-07-05,0.6603,0.5034,0.6504,3431.56,3443.85
2008-07-06,0.6343,0.3079,0.6454,3463.84,3450.06
2008-07-09,0.6408,0.8889,0.6137,3455.77,3489.41
2008-07-10,0.576,0.1431,0.6026,3536.21,3503.19
2008-07-11,0.603,0.5215,0.5916,3502.69,3516.84
2008-07-12,0.5569,0.3414,0.5916,3559.92,3516.84
2008-07-13,0.5656,0.3965,0.5838,3549.12,3526.53
2008-07-14,0.534,0.4409,0.5842,3588.35,3526.03
2008-07-16,0.6259,0.6985,0.6126,3474.26,3490.77
2008-07-18,0.7649,0.402,0.6156,3301.71,3487.05
2008-07-19,0.5572,0.3115,0.6055,3559.55,3499.59
2008-07-20,0.5696,0.3571,0.57,3544.15,3543.66
2008-07-21,0.5266,0.3668,0.5662,3597.53,3548.37
2008-07-22,0.5185,0.2468,0.5124,3607.59,3615.16
2008-07-23,0.5007,0.6571,0.5069,3629.68,3621.99
2008-07-24,0.5161,0.1806,0.4968,3610.57,3634.53
2008-07-25,0.4674,0.7602,0.4909,3671.02,3641.85
2008-08-06,0.4161,0.4824,0.421,3734.71,3728.62
2008-08-07,0.417,0.2855,0.4118,3733.59,3740.04
2008-08-08,0.4229,0.554,0.4118,3726.26,3740.04
2008-08-09,0.4342,0.1807,0.4118,3712.24,3740.04
2008-08-10,0.3922,0.699,0.4106,3764.37,3741.53
2008-08-24,0.3117,0.6116,0.3091,3864.31,3867.53
2008-08-26,0.3073,0.8524,0.3079,3869.77,3869.02
2008-08-28,0.305,0.5982,0.3114,3872.62,3864.68
2008-08-30,0.3404,0.2502,0.3231,3828.68,3850.15
2008-09-01,0.3633,0.1953,0.3313,3800.25,3839.97
2008-09-02,0.3215,0.8672,0.3313,3852.14,3839.97
2008-09-08,0.5225,0.2608,0.5225,3602.62,3602.62
2008-09-15,0.6176,0.3131,0.537,3484.57,3584.62
2008-09-16,0.5039,0.5794,0.537,3625.71,3584.62
2008-09-17,0.5049,0.1889,0.537,3624.47,3584.62
2008-09-29,0.6794,0.6194,0.7074,3407.85,3373.09
2008-10-02,0.7374,0.5763,0.7082,3335.85,3372.1
2008-10-04,0.7099,0.5879,0.7235,3369.99,3353.1
2008-10-10,0.7853,0.2756,0.7398,3276.39,3332.87
2008-10-11,0.7248,0.489,0.7274,3351.49,3348.26
2008-10-12,0.7869,0.1426,0.7274,3274.4,3348.26
2008-10-13,0.7202,0.6111,0.7274,3357.2,3348.26
2008-10-14,0.6261,0.1859,0.7162,3474.01,3362.17
2008-10-18,0.727,0.5592,0.717,3348.76,3361.17
2008-10-19,0.7715,0.1317,0.7238,3293.52,3352.73
2008-10-20,0.6972,0.6416,0.7238,3385.75,3352.73
2008-10-22,0.7359,0.7508,0.7227,3337.71,3354.1
2008-10-27,0.746,0.4078,0.695,3325.17,3388.48
2008-10-29,0.6896,0.7286,0.6956,3395.19,3387.74
2008-10-30,0.6318,0.266,0.6956,3466.94,3387.74
2008-10-31,0.6977,0.418,0.6811,3385.13,3405.74
2009-05-04,0.846,0.4519,0.846,3201.03,3201.03
2009-05-09,0.8349,0.7728,0.8349,3214.81,3214.81
2009-05-19,0.6591,0.2923,0.6738,3433.05,3414.8
2009-05-20,0.6844,0.4068,0.6738,3401.64,3414.8
2009-05-30,0.8271,0.659,0.8271,3224.5,3224.5
2009-06-03,0.7256,0.5663,0.712,3350.5,3367.38
2009-06-04,0.6765,0.2175,0.712,3411.45,3367.38
2009-06-20,0.5946,0.3083,0.6039,3513.12,3501.57
2009-06-21,0.6123,0.4788,0.6039,3491.15,3501.57
2009-06-23,0.599,0.2336,0.6039,3507.66,3501.57
2009-07-05,0.6322,0.4464,0.5683,3466.44,3545.77
2009-07-08,0.5041,0.4449,0.5626,3625.46,3552.84
2009-07-11,0.5345,0.1786,0.4885,3587.73,3644.83
2009-07-13,0.394,0.1601,0.4681,3762.14,3670.15
2009-07-31,0.5876,0.2554,0.5876,3521.81,3521.81
2009-08-06,0.379,0.6012,0.379,3780.76,3780.76
2009-08-11,0.49,0.4917,0.6647,3642.97,3426.1
2009-08-13,0.7774,0.7622,0.61,3286.19,3494.0
2009-08-15,0.496,0.6022,0.5994,3635.52,3507.16
2009-08-17,0.4012,0.37,0.4232,3753.2,3725.89
2009-08-19,0.4933,0.2066,0.3922,3638.87,3764.37
2009-08-20,0.3547,0.7338,0.3922,3810.93,3764.37
2009-08-21,0.4322,0.1171,0.3869,3714.72,3770.95
2009-08-22,0.3902,0.7124,0.3757,3766.86,3784.86
2009-08-24,0.3751,0.5,0.3681,3785.6,3794.29
2009-08-25,0.329,0.5466,0.3694,3842.83,3792.68
2009-08-27,0.3602,0.6671,0.3616,3804.1,3802.36
2009-08-28,0.4276,0.1807,0.3567,3720.43,3808.44
2009-09-07,0.3826,0.61,0.3826,3776.29,3776.29
2009-09-24,0.7506,0.3544,0.7555,3319.46,3313.38
2009-09-25,0.8045,0.3312,0.7555,3252.55,3313.38
2009-09-26,0.7048,0.2858,0.7555,3376.32,3313.38
2009-09-30,0.8136,0.8977,0.7832,3241.25,3278.99
2009-10-01,0.6844,0.2058,0.7832,3401.64,3278.99
2009-10-02,0.8154,0.6178,0.7656,3239.02,3300.84
2009-10-03,0.7224,0.4422,0.7656,3354.47,3300.84
2009-10-05,0.6916,0.5138,0.7489,3392.7,3321.57
2009-10-12,0.6536,0.3814,0.6536,3439.88,3439.88
2009-10-16,0.6184,0.8177,0.6231,3483.57,3477.74
2009-10-17,0.5962,0.1975,0.6225,3511.13,3478.48
2009-10-18,0.6466,0.388,0.6154,3448.57,3487.3
2009-10-20,0.6201,0.3011,0.615,3481.46,3487.79
2009-10-21,0.5902,0.484,0.6113,3518.58,3492.39
2009-10-22,0.6248,0.2015,0.6024,3475.63,3503.44
2009-10-24,0.5549,0.1568,0.6039,3562.4,3501.57
2009-10-25,0.6075,0.6754,0.6078,3497.1,3496.73
2009-10-26,0.5915,0.2578,0.6056,3516.97,3499.46
2009-10-27,0.6301,0.4176,0.6056,3469.05,3499.46
2010-05-01,0.8154,0.6251,0.8154,3239.02,3239.02
2010-05-06,0.794,0.3442,0.8047,3265.59,3252.3
2010-05-07,0.8128,0.4518,0.8047,3242.25,3252.3
2010-05-14,0.7597,0.4842,0.7388,3308.17,3334.11
2010-05-17,0.7132,0.396,0.7869,3365.89,3274.4
2010-05-19,0.8342,0.8965,0.7971,3215.68,3261.74
2010-05-26,0.78,0.589,0.776,3282.97,3287.93
2010-05-27,0.7598,0.1448,0.776,3308.04,3287.93
2010-05-31,0.6858,0.307,0.6768,3399.9,3411.08
2010-06-01,0.6688,0.3433,0.6555,3421.01,3437.52
2010-06-04,0.639,0.8374,0.6477,3458.0,3447.2
2010-06-13,0.6218,0.811,0.6218,3479.35,3479.35
2010-07-03,0.5506,0.3966,0.5212,3567.74,3604.24
2010-07-06,0.5038,0.6726,0.4844,3625.84,3649.92
2010-07-08,0.4588,0.6682,0.4503,3681.7,3692.25
2010-07-09,0.4176,0.3325,0.449,3732.84,3693.86
2010-07-11,0.3893,0.5043,0.4277,3767.97,3720.31
2010-07-12,0.436,0.2239,0.408,3710.0,3744.76
2010-07-16,0.4485,0.1408,0.4356,3694.48,3710.5
2010-07-17,0.4314,0.4386,0.4356,3715.71,3710.5
2010-07-27,0.3216,0.4579,0.3372,3852.02,3832.65
2010-07-28,0.3615,0.299,0.3302,3802.48,3841.34
2010-07-30,0.3361,0.0933,0.3292,3834.02,3842.58
2010-07-31,0.323,0.8282,0.3309,3850.28,3840.47
2010-08-01,0.295,0.2756,0.3344,3885.04,3836.13
2010-08-02,0.3451,0.4822,0.3299,3822.84,3841.71
2010-08-04,0.3731,0.3865,0.336,3788.08,3834.14
2010-08-05,0.3162,0.6701,0.3379,3858.72,3831.78
2010-08-06,0.4061,0.2064,0.3344,3747.12,3836.13
2010-08-07,0.3242,0.7282,0.3335,3848.79,3837.24
2010-08-08,0.3071,0.2172,0.3325,3870.02,3838.49
2010-08-09,0.3288,0.7458,0.337,3843.08,3832.9
2010-08-10,0.321,0.2054,0.3306,3852.76,3840.84
2010-08-11,0.3677,0.3554,0.3337,3794.79,3837.0
2010-08-20,0.359,0.3958,0.3386,3805.59,3830.91
2010-08-21,0.3527,0.5284,0.3365,3813.41,3833.52
2010-08-22,0.401,0.187,0.3373,3753.45,3832.53
2010-08-23,0.3072,0.8669,0.3373,3869.89,3832.53
2010-08-24,0.3171,0.2102,0.3543,3857.6,3811.42
2010-08-25,0.3402,0.601,0.3547,3828.93,3810.93
2010-08-27,0.489,0.3662,0.3323,3644.21,3838.73
2010-08-29,0.3155,0.285,0.3033,3859.59,3874.73
2010-08-30,0.2649,0.8045,0.3033,3922.4,3874.73
2010-08-31,0.3231,0.1802,0.2691,3850.15,3917.19
2010-09-01,0.2417,0.7153,0.2643,3951.2,3923.15
2010-09-04,0.2429,0.4431,0.2518,3949.71,3938.66
2010-09-05,0.2798,0.3995,0.2604,3903.91,3927.99
2010-09-10,0.411,0.6683,0.3941,3741.04,3762.02
2010-09-11,0.3724,0.3546,0.3941,3788.95,3762.02
2010-09-12,0.3869,0.5005,0.3941,3770.95,3762.02
2010-09-17,0.558,0.8363,0.5445,3558.55,3575.31
2010-09-18,0.4768,0.1672,0.5277,3659.35,3596.17
2010-09-21,0.4758,0.3254,0.5247,3660.59,3599.89
2010-09-24,0.5577,0.7233,0.5156,3558.93,3611.19
2010-09-25,0.426,0.1948,0.5136,3722.42,3613.67
2010-09-28,0.4744,0.3777,0.4579,3662.33,3682.82
2010-10-05,0.7764,0.3498,0.7984,3287.43,3260.12
2010-10-07,0.8176,0.4014,0.7984,3236.29,3260.12
2010-10-12,0.6406,0.6114,0.6846,3456.01,3401.39
2010-10-14,0.746,0.4376,0.6846,3325.17,3401.39
2010-10-24,0.6611,0.627,0.6707,3430.57,3418.65
2010-10-25,0.7573,0.1817,0.6707,3311.14,3418.65
2010-10-26,0.6569,0.7068,0.6707,3435.78,3418.65
2010-10-31,0.7333,0.4018,0.7333,3340.94,3340.94
2011-05-02,0.7694,0.3557,0.7694,3296.12,3296.12
2011-05-09,0.8134,0.3338,0.8134,3241.5,3241.5
2011-05-16,0.819,0.2407,0.8075,3234.55,3248.83
2011-05-17,0.8441,0.6131,0.8075,3203.39,3248.83
2011-05-18,0.7507,0.4433,0.8075,3319.34,3248.83
2011-05-28,0.7358,0.3002,0.7358,3337.83,3337.83
2011-06-01,0.6167,0.2359,0.6167,3485.68,3485.68
2011-06-06,0.8096,0.1545,0.8096,3246.22,3246.22
2011-06-10,0.645,0.1929,0.645,3450.55,3450.55
2011-06-22,0.6749,0.1862,0.6632,3413.43,3427.96
2011-06-25,0.6598,0.6522,0.6108,3432.18,3493.01
2011-06-26,0.5822,0.3138,0.5978,3528.51,3509.15
2011-06-28,0.5244,0.4041,0.5978,3600.26,3509.15
2011-06-29,0.5719,0.23,0.5551,3541.3,3562.15
2011-07-04,0.574,0.5102,0.5338,3538.69,3588.59
2011-07-05,0.482,0.2454,0.5338,3652.9,3588.59
2011-07-06,0.5122,0.3635,0.5338,3615.41,3588.59
2011-07-14,0.3945,0.2946,0.3945,3761.52,3761.52
2011-07-22,0.3953,0.3828,0.3692,3760.53,3792.93
2011-07-25,0.3484,0.4798,0.3432,3818.75,3825.2
2011-07-26,0.3081,0.1889,0.3284,3868.77,3843.57
2011-07-27,0.323,0.6847,0.3284,3850.28,3843.57
2011-07-28,0.3343,0.2154,0.3295,3836.25,3842.21
2011-07-29,0.3216,0.4999,0.3196,3852.02,3854.5
2011-07-31,0.3381,0.2741,0.3206,3831.53,3853.26
2011-08-01,0.3046,0.6233,0.3186,3873.12,3855.74
2011-08-02,0.3346,0.1194,0.3172,3835.88,3857.48
2011-08-07,0.41,0.2423,0.338,3742.28,3831.66
2011-08-10,0.317,0.8294,0.329,3857.73,3842.83
2011-08-11,0.2843,0.2175,0.3102,3898.32,3866.17
2011-08-19,0.3314,0.5389,0.3096,3839.85,3866.91
2011-08-20,0.2846,0.2809,0.3147,3897.95,3860.58
2011-08-21,0.3119,0.5937,0.3179,3864.06,3856.61
2011-08-22,0.2951,0.423,0.3179,3884.91,3856.61
2011-08-23,0.3469,0.2912,0.3142,3820.61,3861.2
2011-08-24,0.3357,0.3866,0.3612,3834.51,3802.86
2011-08-27,0.7287,0.194,0.5467,3346.65,3572.58
2011-08-28,0.6746,0.5694,0.5444,3413.81,3575.44
2011-08-29,0.5353,0.2599,0.5444,3586.73,3575.44
2011-08-30,0.4874,0.3981,0.5444,3646.19,3575.44
2011-08-31,0.3782,0.5104,0.5238,3781.75,3601.01
2011-09-05,0.5777,0.246,0.5809,3534.1,3530.13
2011-09-06,0.6354,0.589,0.5809,3462.47,3530.13
2011-09-07,0.5307,0.4452,0.5809,3592.44,3530.13
2011-09-08,0.5544,0.341,0.5436,3563.02,3576.43
2011-09-11,0.478,0.9208,0.4895,3657.86,3643.59
2011-09-13,0.5164,0.5988,0.4665,3610.19,3672.14
2011-09-14,0.4096,0.3466,0.4665,3742.77,3672.14
2011-09-15,0.41,0.3687,0.5328,3742.28,3589.84
2011-09-18,0.6707,0.7097,0.537,3418.65,3584.62
2011-09-19,0.5877,0.1716,0.5283,3521.68,3595.42
2011-09-20,0.4885,0.7263,0.5283,3644.83,3595.42
2011-09-21,0.4225,0.188,0.5283,3726.76,3595.42
2011-09-22,0.4179,0.5656,0.4671,3732.47,3671.39
2011-09-26,0.7543,0.1883,0.6566,3314.87,3436.15
2011-09-27,0.6688,0.7514,0.6566,3421.01,3436.15
2011-09-28,0.594,0.1633,0.6796,3513.86,3407.6
2011-09-29,0.6309,0.6779,0.6796,3468.06,3407.6
2011-10-01,0.7784,0.4157,0.6986,3284.95,3384.01
2011-10-03,0.833,0.2217,0.7974,3217.17,3261.37
2011-10-07,0.6213,0.1694,0.6506,3479.97,3443.6
2011-10-08,0.6805,0.4245,0.6031,3406.48,3502.57
2011-10-09,0.6234,0.283,0.6031,3477.37,3502.57
2011-10-11,0.519,0.4962,0.6005,3606.97,3505.79
2011-10-22,0.7675,0.8728,0.7661,3298.48,3300.22
2011-10-24,0.7653,0.6094,0.7527,3301.21,3316.86
2011-10-25,0.7629,0.234,0.7549,3304.19,3314.12
2011-10-26,0.775,0.4005,0.7356,3289.17,3338.08
2011-10-27,0.704,0.6557,0.7323,3377.31,3342.18
2011-10-28,0.7796,0.2425,0.7204,3283.46,3356.95
2011-10-29,0.704,0.9515,0.7172,3377.31,3360.92
2011-10-30,0.6644,0.1523,0.7085,3426.47,3371.72
2011-10-31,0.7034,0.6557,0.7099,3378.06,3369.99
2012-05-10,0.7305,0.7073,0.7305,3344.41,3344.41
2012-05-19,0.6888,0.5404,0.6888,3396.18,3396.18
2012-06-03,0.6741,0.249,0.6847,3414.43,3401.27
2012-06-04,0.6847,0.3674,0.6847,3401.27,3401.27
2012-06-06,0.6919,0.3721,0.6847,3392.33,3401.27
2012-06-10,0.5608,0.2114,0.5762,3555.08,3535.96
2012-06-11,0.5891,0.6694,0.5693,3519.95,3544.53
2012-06-13,0.5649,0.4821,0.5693,3549.99,3544.53
2012-06-14,0.5475,0.4297,0.5679,3571.59,3546.26
2012-06-17,0.5265,0.0962,0.5353,3597.66,3586.73
2012-06-20,0.524,0.3919,0.5245,3600.76,3600.14
2012-07-07,0.525,0.2546,0.525,3599.52,3599.52
2012-07-13,0.4416,0.4651,0.4043,3703.05,3749.35
2012-07-16,0.3714,0.5269,0.3972,3790.2,3758.17
2012-07-17,0.3983,0.2424,0.3744,3756.8,3786.47
2012-07-18,0.3756,0.701,0.373,3784.98,3788.21
2012-07-19,0.4527,0.1424,0.3707,3689.27,3791.06
2012-07-20,0.3562,0.8957,0.3718,3809.06,3789.7
2012-07-21,0.3589,0.2501,0.3692,3805.71,3792.93
2012-07-22,0.3584,0.506,0.3538,3806.33,3812.04
2012-07-23,0.3792,0.4436,0.3488,3780.51,3818.25
2012-07-24,0.3653,0.3059,0.3461,3797.77,3821.6
2012-07-25,0.3016,0.6649,0.3446,3876.84,3823.46
2012-07-26,0.3441,0.2414,0.3404,3824.09,3828.68
2012-08-04,0.3655,0.1794,0.3119,3797.52,3864.06
2012-08-07,0.2933,0.5175,0.3119,3887.15,3864.06
2012-08-16,0.26,0.2518,0.26,3928.49,3928.49
2012-08-21,0.7447,0.7421,0.6256,3326.79,3474.64
2012-08-23,0.5475,0.537,0.5475,3571.59,3571.59
2012-08-24,0.4651,0.289,0.5353,3673.88,3586.73
2012-08-25,0.4494,0.3669,0.4558,3693.37,3685.42
2012-08-26,0.3812,0.5203,0.4558,3778.03,3685.42
2012-08-27,0.4115,0.2426,0.4185,3740.42,3731.73
2012-08-30,0.4128,0.6653,0.3822,3738.8,3776.79
2012-08-31,0.3179,0.2116,0.3787,3856.61,3781.13
2012-09-02,0.3525,0.468,0.3598,3813.66,3804.6
2012-09-03,0.3868,0.2925,0.3308,3771.08,3840.6
2012-09-04,0.3114,0.7688,0.3287,3864.68,3843.2
2012-09-05,0.4015,0.1499,0.3304,3752.83,3841.09
2012-09-06,0.306,0.7875,0.3265,3871.38,3845.93
2012-09-07,0.299,0.2619,0.319,3880.07,3855.24
2012-09-08,0.3413,0.4063,0.3692,3827.56,3792.93
2012-09-11,0.5072,0.5406,0.4001,3621.62,3754.57
2012-09-12,0.4398,0.2221,0.4737,3705.28,3663.2
2012-09-13,0.3501,0.8581,0.4626,3816.64,3676.98
2012-09-15,0.6249,0.6313,0.4418,3475.5,3702.8
2012-09-16,0.3918,0.3545,0.4361,3764.87,3709.88
2012-09-17,0.3994,0.439,0.4805,3755.44,3654.76
2012-09-19,0.3795,0.2389,0.3922,3780.14,3764.37
2012-09-24,0.8109,0.6174,0.731,3244.61,3343.79
2012-09-25,0.7047,0.443,0.7257,3376.44,3350.37
2012-09-26,0.7312,0.3723,0.6988,3343.55,3383.77
2012-09-27,0.6632,0.5576,0.6887,3427.96,3396.3
2012-09-28,0.6809,0.2366,0.6441,3405.99,3451.67
2012-09-29,0.6207,0.7652,0.6227,3480.72,3478.24
2012-09-30,0.5502,0.218,0.6006,3568.24,3505.67
2012-10-01,0.5851,0.6836,0.5878,3524.91,3521.56
2012-10-02,0.5218,0.3335,0.579,3603.49,3532.48
2012-10-03,0.5571,0.4936,0.5923,3559.67,3515.97
2012-10-06,0.7213,0.427,0.6419,3355.83,3454.4
2012-10-07,0.7303,0.0897,0.7229,3344.66,3353.85
2012-10-13,0.7261,0.6234,0.7146,3349.88,3364.15
2012-10-15,0.7176,0.7605,0.7021,3360.43,3379.67
2012-10-16,0.6478,0.1404,0.7074,3447.08,3373.09
2012-10-17,0.6894,0.6803,0.701,3395.43,3381.03
2012-10-18,0.6723,0.3483,0.7052,3416.66,3375.82
2012-10-19,0.7489,0.3214,0.695,3321.57,3388.48
2012-10-20,0.6922,0.3162,0.7004,3391.96,3381.78
2012-10-21,0.7564,0.2107,0.7045,3312.26,3376.69
2012-10-22,0.6746,0.5346,0.712,3413.81,3367.38
2012-10-23,0.7629,0.1003,0.705,3304.19,3376.07
2012-10-26,0.7151,0.3676,0.6717,3363.53,3417.41
2012-10-29,0.6196,0.4821,0.6609,3482.08,3430.81
2013-05-02,0.6968,0.4568,0.6968,3386.25,3386.25
2013-05-06,0.837,0.4949,0.796,3212.21,3263.1
2013-05-09,0.7635,0.6229,0.7916,3303.45,3268.57
2013-05-10,0.7645,0.1847,0.7637,3302.21,3303.2
2013-05-20,0.8045,0.7227,0.7538,3252.55,3315.49
2013-05-23,0.6658,0.4168,0.7538,3424.73,3315.49
2013-06-02,0.6712,0.1671,0.6548,3418.03,3438.39
2013-06-05,0.6513,0.7771,0.6548,3442.73,3438.39
2013-06-13,0.5359,0.1536,0.5359,3585.99,3585.99
2013-06-19,0.7076,0.4072,0.7076,3372.84,3372.84
2013-06-28,0.5388,0.6598,0.5238,3582.39,3601.01
2013-06-30,0.5235,0.7494,0.5238,3601.38,3601.01
2013-07-01,0.4703,0.1798,0.5238,3667.42,3601.01
2013-07-20,0.4447,0.3114,0.4395,3699.2,3705.66
2013-07-22,0.4239,0.105,0.4214,3725.02,3728.13
2013-07-25,0.406,0.487,0.4092,3747.24,3743.27
2013-08-01,0.7665,0.4453,0.7665,3299.72,3299.72
2013-08-05,0.7475,0.2659,0.6154,3323.31,3487.3
2013-08-06,0.5628,0.6683,0.6154,3552.59,3487.3
2013-08-11,0.3978,0.4429,0.4052,3757.42,3748.24
2013-08-12,0.4134,0.4001,0.3856,3738.06,3772.57
2013-08-15,0.3645,0.7809,0.3811,3798.76,3778.15
2013-08-20,0.4063,0.403,0.456,3746.87,3685.17
2013-08-22,0.4991,0.5666,0.456,3631.67,3685.17
2013-08-23,0.4273,0.1525,0.4768,3720.8,3659.35
2013-08-26,0.5274,0.4607,0.4012,3596.54,3753.2
2013-08-28,0.3884,0.341,0.3984,3769.09,3756.68
2013-08-29,0.3122,0.6493,0.3984,3863.69,3756.68
2013-09-02,0.6678,0.6743,0.6678,3422.25,3422.25
2013-09-07,0.7858,0.4411,0.7527,3275.77,3316.86
2013-09-08,0.7549,0.1729,0.7527,3314.12,3316.86
2013-09-10,0.6585,0.1591,0.7191,3433.79,3358.57
2013-09-13,0.6408,0.3319,0.6465,3455.77,3448.69
2013-10-07,0.761,0.5477,0.7677,3306.55,3298.23
2013-10-08,0.819,0.2765,0.7564,3234.55,3312.26
2013-10-09,0.7432,0.6838,0.7486,3328.65,3321.94
2013-10-10,0.8038,0.1732,0.7494,3253.42,3320.95
2013-10-11,0.7329,0.8074,0.7404,3341.43,3332.12
