system:index,CLOUD_COVER,SLA_MP-mean,SLA_MP-median,SLA_MP-stdDev,SLA_MP-totalCount,SLA_MP-totalMax,SLA_MP-totalMin,area_glacier,area_ice,area_noSnow,area_snow,area_unknown,dem_info,glacier_anlys_id,glacier_area_km2,glacier_glims_id,glacier_name,glacier_zmax_m,glacier_zmin_m,otsu,percent_DCAF,percent_IEAF,percent_NSCAF,percent_SCAF,percent_classified,percent_data,scene_count,solar_azimuth_angle,solar_zenith_angle,spacecraft,time_date-string,time_millis,time_xlsx,.geo
2_1_1_1_1_1_1_2_LT05_171030_20010714,33.0,3957.0,3954.0,19.5,278,3994.798583984375,3911.7353515625,9426791.66011348,643638.0,707231.0,5832716.0,2744793.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,5081.0,0.97,9.84,10.81,89.19,69.38,79.56,1,127.2,30.3,LANDSAT_5,2001-07-14,995095786515,37086.31233796296,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_2_LE07_172030_20010729,11.0,4271.0,4283.0,60.6,259,4354.39111328125,4150.28125,9426791.66011348,1927547.0,3169738.0,1188764.0,4926238.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4400.0,3.04,44.22,72.73,27.27,46.24,100.08,1,133.5,31.5,LANDSAT_7,2001-07-29,996392684634,37101.32273148148,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_171030_20010730,7.0,3731.0,3702.0,141.2,3980,4041.252197265625,3455.6181640625,9426791.66011348,2685024.0,2848260.0,4982611.0,1453870.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,5046.0,2.06,34.29,36.37,63.63,83.07,100.08,1,130.6,32.9,LANDSAT_5,2001-07-30,996478182070,37102.31229166667,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_172030_20010806,3.0,3800.0,3750.0,195.8,6693,4497.935546875,3552.120361328125,9426791.66011348,3635684.0,3846556.0,5334876.0,103309.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4933.0,2.29,39.6,41.89,58.11,97.4,100.08,1,132.7,34.3,LANDSAT_5,2001-08-06,997083353091,37109.31658564815,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_171030_20010815,52.0,3844.0,3733.0,393.6,2350,5280.3994140625,3616.334228515625,9426791.66011348,2192573.0,2433118.0,1013370.0,5838253.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4942.0,6.98,63.62,70.6,29.4,36.56,41.44,1,135.6,36.4,LANDSAT_5,2001-08-15,997860580979,37118.31226851852,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_172030_20010822,14.0,0,0,0,0,0,0,9426791.66011348,0.0,0.0,0.0,9284740.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4400.0,0.0,0.0,0.0,0.0,0.0,100.08,1,138.1,38.1,LANDSAT_5,2001-08-22,998465749470,37125.31653935185,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_172030_20010907,13.0,3692.0,3696.0,33.5,805,3746.63720703125,3616.6015625,9426791.66011348,1678866.0,1905057.0,5687927.0,1691757.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4400.0,2.98,22.11,25.09,74.91,80.55,100.08,1,143.8,42.7,LANDSAT_5,2001-09-07,999848143533,37141.31646990741,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_171030_20010916,13.0,3657.0,3677.0,31.5,39,3697.169921875,3607.1962890625,9426791.66011348,682780.0,3356569.0,1403734.0,4524437.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4244.0,32.5,14.34,70.51,29.49,50.5,100.08,1,146.9,45.4,LANDSAT_5,2001-09-16,1000625367283,37150.31211805555,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_172030_20010923,2.0,4363.0,4607.0,389.7,1076,4848.53466796875,3858.810791015625,9426791.66011348,154071.0,354367.0,4534495.0,4395878.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4400.0,4.1,3.15,7.25,92.75,51.86,100.08,1,149.1,47.7,LANDSAT_5,2001-09-23,1001230536572,37157.31638888889,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_171030_20011002,9.0,5591.0,5590.0,8.9,21,5604.56103515625,5578.96435546875,9426791.66011348,654.0,654.0,7326591.0,1957496.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4400.0,0.0,0.01,0.01,99.99,77.73,100.08,1,151.7,50.7,LANDSAT_5,2001-10-02,1002007759015,37166.31202546296,"{""type"":""MultiPoint"",""coordinates"":[]}"
