system:index,CLOUD_COVER,SLA_MP-mean,SLA_MP-median,SLA_MP-stdDev,SLA_MP-totalCount,SLA_MP-totalMax,SLA_MP-totalMin,area_glacier,area_ice,area_noSnow,area_snow,area_unknown,dem_info,glacier_anlys_id,glacier_area_km2,glacier_glims_id,glacier_name,glacier_zmax_m,glacier_zmin_m,otsu,percent_DCAF,percent_IEAF,percent_NSCAF,percent_SCAF,percent_classified,percent_data,scene_count,solar_azimuth_angle,solar_zenith_angle,spacecraft,time_date-string,time_millis,time_xlsx,.geo
2_1_1_1_1_1_1_1_2_LE07_171030_20010127,16.0,3119.0,3181.0,210.9,2126,3434.52587890625,2748.26611328125,3.27674318550688E+07,2254706.0,2264718.0,1.5378345E+07,1.4133712E+07,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4969.0,0.06,12.78,12.84,87.16,53.84,77.22,1,154.1,65.7,LANDSAT_7,2001-01-27,980581193746,36918.31936342590,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_172030_20010211,3.0,3272.0,3265.0,66.7,1424,3434.52587890625,3137.0537109375,3.27674318550688E+07,1004343.0,1012102.0,2.4698524E+07,6066149.0,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4400.0,0.03,3.91,3.94,96.06,78.46,100.28,1,149.4,62.6,LANDSAT_5,2001-02-11,981876934539,36933.31636574070,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20010212,47.0,3266.0,3275.0,77.2,1958,3434.52587890625,3077.24169921875,3.27674318550688E+07,1207244.0,1210944.0,2.4552543E+07,6013288.0,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4727.0,0.01,4.69,4.7,95.3,78.63,96.94,1,151.9,61.3,LANDSAT_7,2001-02-12,981963587986,36934.31929398150,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_172030_20010518,34.0,2213.0,2241.0,45.8,106,2255.5087890625,2140.282958984380,3.27674318550688E+07,160865.0,250049.0,3.0810269E+07,716457.0,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4400.0,0.28,0.52,0.81,99.19,94.79,99.78,1,133.1,30.6,LANDSAT_5,2001-05-18,990171343389,37029.31646990740,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20010604,38.0,0,0,0,0,0,0,3.27674318550688E+07,374064.0,1.7612512E+07,2818396.0,1.1345867E+07,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4400.0,2.4,1.83,86.21,13.79,62.35,93.59,1,132.6,27.3,LANDSAT_7,2001-06-04,991640343265,37046.31878472220,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_171030_20010612,9.0,2341.0,2338.0,16.2,290,2376.885986328130,2310.784912109380,3.27674318550688E+07,870026.0,1680020.0,2.7939458E+07,2157297.0,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4400.0,2.73,2.94,5.67,94.33,90.39,100.28,1,127.5,28.2,LANDSAT_5,2001-06-12,992330984152,37054.312314814800,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_172030_20010619,24.0,3206.0,3191.0,52.9,777,3349.2685546875,3133.572021484380,3.27674318550688E+07,1954344.0,2731033.0,1.8901672E+07,1.0144069E+07,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4400.0,3.59,9.03,12.62,87.38,66.02,69.82,1,126.5,28.2,LANDSAT_5,2001-06-19,992936151938,37061.3165625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_171030_20010628,37.0,3063.0,3060.0,27.3,449,3118.20703125,3015.1611328125,3.27674318550688E+07,2639415.0,5561054.0,2.4157926E+07,2057795.0,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4667.0,9.82,8.88,18.71,81.29,90.7,97.89,1,126.0,28.6,LANDSAT_5,2001-06-28,993713383510,37070.31230324070,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_172030_20010705,21.0,3082.0,3080.0,28.3,814,3136.763427734380,3027.098876953130,3.27674318550688E+07,2603708.0,6042979.0,2.3601003E+07,2132792.0,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4293.0,11.6,8.78,20.39,79.61,90.47,96.93,1,126.2,29.2,LANDSAT_5,2001-07-05,994318556923,37077.31662037040,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20010706,17.0,2871.0,2897.0,63.6,395,2964.201416015630,2733.3388671875,3.27674318550688E+07,2100196.0,7069172.0,9910656.0,1.4796947E+07,COP-30m,942886,32.767431855068800,G042766E43151N,Lekziri,4219.63,2119.9485,4172.0,22.72,12.37,41.63,58.37,51.82,98.45,1,129.6,28.0,LANDSAT_7,2001-07-06,994405124656,37078.318564814800,"{""type"":""MultiPoint"",""coordinates"":[]}"
