system:index,CLOUD_COVER,SLA_MP-mean,SLA_MP-median,SLA_MP-stdDev,SLA_MP-totalCount,SLA_MP-totalMax,SLA_MP-totalMin,area_glacier,area_ice,area_noSnow,area_snow,area_unknown,dem_info,glacier_anlys_id,glacier_area_km2,glacier_glims_id,glacier_name,glacier_zmax_m,glacier_zmin_m,otsu,percent_DCAF,percent_IEAF,percent_NSCAF,percent_SCAF,percent_classified,percent_data,scene_count,solar_azimuth_angle,solar_zenith_angle,spacecraft,time_date-string,time_millis,time_xlsx,.geo
2_1_1_1_1_1_1_1_2_LE07_171030_20001108,50.0,3739.0,3589.0,555.9,4441,4899.0224609375,3088.729736328130,1.29451411524464E+07,2099057.0,2105282.0,7298252.0,3281716.0,COP-30m,942662,12.945141152446400,G042432E43372N,Ulluchiran,5600.6504,3031.4175,4400.0,0.05,22.32,22.39,77.61,72.64,98.89,1,160.9,62.0,LANDSAT_7,2000-11-08,973669180674,36838.31921296300,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_2_LE07_172030_20001115,7.0,3705.0,3715.0,22.3,29,3737.838623046880,3673.576416015630,1.29451411524464E+07,1737636.0,1759240.0,6311731.0,4614279.0,COP-30m,942662,12.945141152446400,G042432E43372N,Ulluchiran,5600.6504,3031.4175,4400.0,0.27,21.53,21.8,78.2,62.35,99.08,1,161.2,63.9,LANDSAT_7,2000-11-15,974274353656,36845.323530092600,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_171030_20001116,23.0,3460.0,3324.0,462.4,3043,4872.31201171875,3091.69775390625,1.29451411524464E+07,1430882.0,1455553.0,5425929.0,5803768.0,COP-30m,942662,12.945141152446400,G042432E43372N,Ulluchiran,5600.6504,3031.4175,4400.0,0.35,20.79,21.15,78.85,53.16,88.53,1,158.4,64.9,LANDSAT_5,2000-11-16,974359703280,36846.311377314800,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_171030_20001202,48.0,4833.0,4907.0,81.8,36,4923.04345703125,4745.1513671875,1.29451411524464E+07,26076.0,4506272.0,184383.0,7994595.0,COP-30m,942662,12.945141152446400,G042432E43372N,Ulluchiran,5600.6504,3031.4175,4400.0,95.51,0.56,96.07,3.93,36.23,40.64,1,158.3,68.2,LANDSAT_5,2000-12-02,975742115191,36862.3115162037,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_172030_20001209,5.0,4825.0,4828.0,10.1,25,4839.947265625,4798.26025390625,1.29451411524464E+07,581585.0,652358.0,4207225.0,7825666.0,COP-30m,942662,12.945141152446400,G042432E43372N,Ulluchiran,5600.6504,3031.4175,4400.0,1.46,11.97,13.42,86.58,37.54,99.08,1,157.9,69.2,LANDSAT_5,2000-12-09,976347289999,36869.31584490740,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20001210,25.0,4619.0,4601.0,69.1,325,4872.31201171875,4550.189453125,1.29451411524464E+07,601952.0,653863.0,5172429.0,6858958.0,COP-30m,942662,12.945141152446400,G042432E43372N,Ulluchiran,5600.6504,3031.4175,4400.0,0.89,10.33,11.22,88.78,45.01,98.96,1,160.4,68.6,LANDSAT_7,2000-12-10,976433984273,36870.31925925930,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_172030_20001225,56.0,4584.0,4589.0,61.8,473,4861.576171875,4511.36474609375,1.29451411524464E+07,545570.0,580695.0,4518853.0,7585702.0,COP-30m,942662,12.945141152446400,G042432E43372N,Ulluchiran,5600.6504,3031.4175,4400.0,0.69,10.7,11.39,88.61,39.39,87.07,1,156.3,70.2,LANDSAT_5,2000-12-25,977729714224,36885.31613425930,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_2_LE07_171030_20001226,8.0,4569.0,4595.0,43.0,477,4615.38037109375,4459.78759765625,1.29451411524464E+07,583172.0,643100.0,3650270.0,8391879.0,COP-30m,942662,12.945141152446400,G042432E43372N,Ulluchiran,5600.6504,3031.4175,4400.0,1.4,13.58,14.98,85.02,33.17,99.08,1,158.7,69.5,LANDSAT_7,2000-12-26,977816389890,36886.31931712960,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_171030_20010103,20.0,4118.0,4155.0,142.0,181,4236.15234375,3743.51513671875,1.29451411524464E+07,6477198.0,8633399.0,1597964.0,2453886.0,COP-30m,942662,12.945141152446400,G042432E43372N,Ulluchiran,5600.6504,3031.4175,3738.0,21.07,63.31,84.38,15.62,79.04,93.42,1,155.1,70.0,LANDSAT_5,2001-01-03,978506943872,36894.311840277800,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_172030_20010110,74.0,4555.0,4583.0,47.0,754,4608.95068359375,4445.01611328125,1.29451411524464E+07,763918.0,793593.0,3785537.0,8106120.0,COP-30m,942662,12.945141152446400,G042432E43372N,Ulluchiran,5600.6504,3031.4175,4400.0,0.63,16.68,17.33,82.67,35.37,98.08,1,154.1,69.4,LANDSAT_5,2001-01-10,979112121113,36901.31621527780,"{""type"":""MultiPoint"",""coordinates"":[]}"
