system:index,CLOUD_COVER,SLA_MP-mean,SLA_MP-median,SLA_MP-stdDev,SLA_MP-totalCount,SLA_MP-totalMax,SLA_MP-totalMin,area_glacier,area_ice,area_noSnow,area_snow,area_unknown,dem_info,glacier_anlys_id,glacier_area_km2,glacier_glims_id,glacier_name,glacier_zmax_m,glacier_zmin_m,otsu,percent_DCAF,percent_IEAF,percent_NSCAF,percent_SCAF,percent_classified,percent_data,scene_count,solar_azimuth_angle,solar_zenith_angle,spacecraft,time_date-string,time_millis,time_xlsx,.geo
2_1_1_2_LE07_172030_20010729,11.0,3293.0,3279.0,44.2,1694,3486.738037109375,3246.83544921875,1.0888957064017018E7,2916337.0,3279006.0,5861512.0,1450985.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,4400.0,3.95,31.91,35.87,64.13,83.94,99.22,1,133.5,31.5,LANDSAT_7,2001-07-29,996392684634,37101.32273148148,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_171030_20010730,7.0,3310.0,3291.0,63.1,2064,3605.4208984375,3242.244384765625,1.0888957064017018E7,2607197.0,3056667.0,5270082.0,2264754.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,4400.0,5.38,31.31,36.71,63.29,76.47,99.22,1,130.6,32.9,LANDSAT_5,2001-07-30,996478182070,37102.31229166667,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_172030_20010806,3.0,3344.0,3307.0,100.1,2051,3642.4306640625,3257.929931640625,1.0888957064017018E7,3758672.0,4284489.0,5343357.0,963656.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,4400.0,5.45,39.04,44.5,55.5,88.42,99.22,1,132.7,34.3,LANDSAT_5,2001-08-06,997083353091,37109.31658564815,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_171030_20010815,52.0,2968.0,2967.0,4.6,2,2976.482177734375,2967.2724609375,1.0888957064017018E7,732674.0,2087969.0,320345.0,8183188.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,4400.0,56.28,30.42,86.7,13.3,22.12,37.64,1,135.6,36.4,LANDSAT_5,2001-08-15,997860580979,37118.31226851852,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_172030_20010822,14.0,3318.0,3316.0,24.3,3303,3394.78759765625,3272.690185546875,1.0888957064017018E7,5251222.0,5853817.0,3406061.0,1331625.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,4400.0,6.51,56.71,63.22,36.78,85.04,99.22,1,138.1,38.1,LANDSAT_5,2001-08-22,998465749470,37125.31653935185,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_172030_20010907,13.0,3279.0,3255.0,83.2,1361,3544.62744140625,3147.416748046875,1.0888957064017018E7,1497531.0,1873641.0,7596287.0,1121574.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,3973.0,3.97,15.81,19.79,80.21,86.97,99.22,1,143.8,42.7,LANDSAT_5,2001-09-07,999848143533,37141.31646990741,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_171030_20010916,13.0,3365.0,3360.0,16.5,32,3394.40380859375,3335.35498046875,1.0888957064017018E7,438.0,4816436.0,766329.0,5008738.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,3775.0,86.27,0.01,86.27,13.73,51.27,99.22,1,146.9,45.4,LANDSAT_5,2001-09-16,1000625367283,37150.31211805555,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_172030_20010923,2.0,0,0,0,0,0,0,1.0888957064017018E7,65790.0,539176.0,190976.0,9861351.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,4400.0,64.83,9.01,73.84,26.16,6.71,99.22,1,149.1,47.7,LANDSAT_5,2001-09-23,1001230536572,37157.31638888889,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_171030_20011002,9.0,0,0,0,0,0,0,1.0888957064017018E7,121873.0,315467.0,262444.0,1.0013592E7,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,4400.0,33.5,21.09,54.59,45.41,5.31,99.22,1,151.7,50.7,LANDSAT_5,2001-10-02,1002007759015,37166.31202546296,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_172030_20011009,0.0,3231.0,3231.0,38.1,1655,3334.20166015625,3140.77001953125,1.0888957064017018E7,1277286.0,1480189.0,8006320.0,1104993.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,4470.0,2.14,13.46,15.6,84.4,87.12,99.22,1,153.4,53.1,LANDSAT_5,2001-10-09,1002612927462,37173.31628472223,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_172030_20011025,45.0,3210.0,3225.0,96.7,2504,3350.880615234375,2915.916015625,1.0888957064017018E7,1801380.0,1813939.0,5781316.0,2996248.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,5025.0,0.17,23.72,23.88,76.12,69.75,84.98,1,156.5,58.4,LANDSAT_5,2001-10-25,1003995321274,37189.31621527778,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_2_LE07_171030_20011026,8.0,3643.0,3628.0,88.2,645,3802.341064453125,3499.519287109375,1.0888957064017018E7,535689.0,543356.0,6671821.0,3376326.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,4212.0,0.11,7.42,7.53,92.47,66.26,99.22,1,159.0,58.1,LANDSAT_7,2001-10-26,1004081860441,37190.317824074074,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_172030_20020513,30.0,3424.0,3412.0,37.6,129,3500.17431640625,3380.813720703125,1.0888957064017018E7,49172.0,2795876.0,953515.0,6842111.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,4400.0,24.87,1.31,74.57,25.43,34.43,47.65,1,137.7,30.6,LANDSAT_7,2002-05-13,1021275858277,37389.322430555556,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_172030_20020521,22.0,2830.0,2829.0,31.2,116,2888.225341796875,2775.375,1.0888957064017018E7,78005.0,79124.0,1.0387588E7,124791.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,4400.0,0.0,0.75,0.76,99.24,96.12,99.13,1,131.0,30.7,LANDSAT_5,2002-05-21,1021966340551,37397.31412037037,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20020522,24.0,2843.0,2836.0,30.1,115,2905.044921875,2788.1376953125,1.0888957064017018E7,41615.0,42381.0,1.0483554E7,65567.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,4400.0,0.0,0.4,0.4,99.6,96.67,99.07,1,135.4,28.9,LANDSAT_7,2002-05-22,1022053084131,37398.31810185185,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_172030_20020622,12.0,2680.0,2661.0,82.1,787,2852.97998046875,2567.669677734375,1.0888957064017018E7,415081.0,480660.0,9896714.0,214128.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,4400.0,0.61,4.0,4.63,95.37,95.3,99.22,1,124.7,29.0,LANDSAT_5,2002-06-22,1024731096286,37429.31361111111,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20020623,24.0,2874.0,2668.0,430.2,565,3723.63671875,2594.60986328125,1.0888957064017018E7,476836.0,5151082.0,1509172.0,3931248.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,4400.0,1.31,7.16,77.34,22.66,61.17,98.98,1,129.3,27.2,LANDSAT_7,2002-06-23,1024817870027,37430.31793981481,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_2_LE07_172030_20020801,11.0,3214.0,3228.0,42.1,731,3264.734375,3131.530029296875,1.0888957064017018E7,1440834.0,1724613.0,7988762.0,878128.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,3891.0,2.92,14.83,17.76,82.24,89.2,99.22,1,133.9,32.2,LANDSAT_7,2002-08-01,1028187826703,37469.322060185186,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_172030_20020817,31.0,3307.0,3309.0,20.4,927,3344.94189453125,3276.703125,1.0888957064017018E7,2133024.0,2866428.0,2240984.0,5484091.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,4230.0,14.36,41.76,56.12,43.88,46.9,63.43,1,139.0,35.8,LANDSAT_7,2002-08-17,1029570223007,37485.32202546296,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_2_LE07_171030_20020927,6.0,3524.0,3650.0,195.0,55,3689.5732421875,3264.265869140625,1.0888957064017018E7,134899.0,936552.0,3518.0,9651433.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,4921.0,85.28,14.35,99.63,0.37,8.63,99.22,1,152.6,48.3,LANDSAT_7,2002-09-27,1033112228018,37526.317453703705,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_2_LE07_172030_20021020,8.0,0,0,0,0,0,0,1.0888957064017018E7,1283951.0,1868784.0,821582.0,7901137.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,4560.0,21.74,47.72,69.46,30.54,24.71,99.22,1,157.9,56.1,LANDSAT_7,2002-10-20,1035099800072,37549.321759259255,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_172030_20030430,18.0,3646.0,3645.0,28.4,161,3702.959228515625,3597.806396484375,1.0888957064017018E7,81120.0,83456.0,1.0308025E7,200021.0,COP-30m,943005,10.888957064017019,G042950E43105N,Kvitlodi,3899.4846,2375.1538,4400.0,0.0,0.78,0.8,99.2,95.43,99.09,1,140.7,33.9,LANDSAT_7,2003-04-30,1051688659391,37741.32244212963,"{""type"":""MultiPoint"",""coordinates"":[]}"
